strategy,trend_ma,slope_lb,yellow_cap,red_dd,red_target,rec_fast_ma,rec_fast_days,rec_mid_ma,release_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD
V2_M200_S20_YC25_RD20_RT15_RF60x5_RM100_RL180,200,20,0.25,-0.2,0.15,60,5,100,180,0.033438104018073345,-0.2801919895738971,0.11933997138506511,2.4494118809358474,3934,-0.15580984745776494,-0.2583004332632568,-0.04948174760050916,-0.2801919895738971,0.0018368852408519043,0.0,0.06326751633198802,-0.14136131605997004,1.0983473838994282,-0.2074272419055916,0.20577933450087565,0.04720939185839429,286,0.04649057207364837,-0.2074272419055916
V2_M200_S20_YC25_RD20_RT15_RF60x5_RM100_RL200,200,20,0.25,-0.2,0.15,60,5,100,200,0.03042654957389801,-0.280191989573897,0.10859178958031347,2.2622531405206545,3934,-0.19993635834424295,-0.27913361580284424,-0.04612129217213845,-0.280191989573897,0.0018368852408516823,0.0,0.028285132275832403,-0.14136131605996927,1.0343949513825628,-0.20413162191379564,0.2069468768242849,0.04703590849430178,296,0.04450648646708988,-0.20413162191379564
V2_M200_S20_YC25_RD20_RT15_RF60x5_RM120_RL180,200,20,0.25,-0.2,0.15,60,5,120,180,0.035597613846264586,-0.2801919895738968,0.12704722180102226,2.592709221172127,3939,-0.09908578195495432,-0.23169461283812598,-0.06720903479367513,-0.2801919895738968,0.0018368852408514602,0.0,0.08565816665991943,-0.12723111135494747,1.0996105471388886,-0.20467443853715028,0.2050496205487449,0.046451907065372645,286,0.046529186398350575,-0.20467443853715028
V2_M200_S20_YC25_RD20_RT15_RF60x5_RM120_RL200,200,20,0.25,-0.2,0.15,60,5,120,200,0.028875748613355734,-0.28019198957389646,0.10305700979270925,2.171327940206269,4044,-0.14186169993572162,-0.23169461283812598,-0.06391125228960348,-0.28019198957389646,0.0018368852408510161,0.0,0.043222640136963975,-0.12723111135494658,0.8367195329056336,-0.12723111135494658,0.19921190893169877,0.03663732063098427,302,0.03798075505003218,-0.12723111135494658
V2_M200_S20_YC25_RD25_RT0_RF40x3_RM100_RL180,200,20,0.25,-0.25,0.0,40,3,100,180,0.026274895357947248,-0.15693742000778688,0.16742275587711042,2.026684525623315,664,0.052177497771686676,-0.14681530699762868,-4.4342785103790305e-06,-0.06528405832114859,0.0018368852408521263,0.0,-0.021328643102213496,-0.15693742000778688,0.277819317444705,-0.15693742000778688,0.05604203152364273,0.01279813435263149,255,0.015144762977121307,-0.15693742000778688
V2_M200_S20_YC25_RD25_RT0_RF40x3_RM100_RL200,200,20,0.25,-0.25,0.0,40,3,100,200,0.023831680551545276,-0.15693742000778776,0.15185467271198078,1.8992945141042752,1748,-0.05308203842684067,-0.14681530699762868,0.04594191581838558,-0.06528405832114892,0.0018368852408519043,0.0,-0.02116489493496798,-0.15693742000778776,0.27803321683794446,-0.15693742000778776,0.06363105662580268,0.015092694958510459,274,0.015155181056696998,-0.15693742000778776
V2_M200_S20_YC25_RD25_RT0_RF40x3_RM120_RL180,200,20,0.25,-0.25,0.0,40,3,120,180,0.030631848199176748,-0.123247918407282,0.2485384629211465,2.274561500391021,365,0.0990116335690987,-0.10828162218057114,0.08623698908158972,-0.04116682982991715,0.0018368852408519043,0.0,-0.012106608563268506,-0.123247918407282,0.2639828701715077,-0.123247918407282,0.052831290134267364,0.01101003092725213,256,0.014467349442320865,-0.123247918407282
V2_M200_S20_YC25_RD25_RT0_RF40x3_RM120_RL200,200,20,0.25,-0.25,0.0,40,3,120,200,0.027779482009647305,-0.14164164479034713,0.19612510184250892,2.1091874390963223,1604,-0.04015226461586208,-0.14164164479034713,0.09499376882707145,-0.04411268188721407,0.0018368852408519043,0.0,0.019191883391852738,-0.12324791840728155,0.33128661486363353,-0.12324791840728155,0.06042031523642732,0.013893580453570774,277,0.017699315708767482,-0.12324791840728155
V2_M200_S20_YC25_RD25_RT0_RF40x5_RM100_RL180,200,20,0.25,-0.25,0.0,40,5,100,180,0.027099358485352276,-0.14980999784007276,0.18089152176800483,2.0715003982143476,353,0.02134363432833153,-0.12014326132697684,0.018134984609623706,-0.06517281880627313,0.0018368852408512382,0.0,0.012151642283089847,-0.14980999784007276,0.32153343569018666,-0.14980999784007276,0.05399883245767659,0.012268366320822337,231,0.017240597840358918,-0.14980999784007276
V2_M200_S20_YC25_RD25_RT0_RF40x5_RM100_RL200,200,20,0.25,-0.25,0.0,40,5,100,200,0.023440165851439154,-0.14966783453130572,0.15661458539066536,1.879611608502228,1766,-0.08083129098264907,-0.1428137220191853,0.02634275501425387,-0.06517281880627324,0.0018368852408514602,0.0,0.012320992264809094,-0.14966783453130572,0.32175465256819447,-0.14966783453130572,0.05808523058960887,0.013270965014287461,250,0.01725103742876377,-0.14966783453130572
V2_M200_S20_YC25_RD25_RT0_RF40x5_RM120_RL180,200,20,0.25,-0.25,0.0,40,5,120,180,0.029827285086490685,-0.10863705281861813,0.27455904143764576,2.226691039428221,359,0.08775092487909752,-0.099717695672488,0.030170959147562737,-0.05412167497927345,0.0018368852408519043,0.0,0.030292339793782208,-0.10863705281861813,0.31823117763174924,-0.10863705281861813,0.050642148277875075,0.010444642104277504,232,0.017084563528874552,-0.10863705281861813
V2_M200_S20_YC25_RD25_RT0_RF40x5_RM120_RL200,200,20,0.25,-0.25,0.0,40,5,120,200,0.026977145597624652,-0.15508235746705046,0.17395367234700662,2.064797443508554,1581,-0.049987070185496196,-0.15508235746705046,0.038475758450225106,-0.05412167497927278,0.0018368852408521263,0.0,0.06293411752807865,-0.10863705281861824,0.38842350121322955,-0.10863705281861824,0.05823117338003503,0.013328191630596148,253,0.020324867912505873,-0.10863705281861824
V2_M200_S20_YC25_RD25_RT0_RF60x3_RM100_RL180,200,20,0.25,-0.25,0.0,60,3,100,180,0.029078612430076367,-0.11566481186043787,0.2514041389282928,2.183018768629256,321,0.10444363681089075,-0.07441758734861226,-0.01015520491577282,-0.07292260727690403,0.0018368852408519043,0.0,0.01457607897925195,-0.11566481186043787,0.3246989437255994,-0.11566481186043787,0.05253940455341506,0.011844474596493107,221,0.017389827410729808,-0.11566481186043787
V2_M200_S20_YC25_RD25_RT0_RF60x3_RM100_RL200,200,20,0.25,-0.25,0.0,60,3,100,200,0.026178174389777542,-0.11566481186043753,0.22632790360965116,2.0214886264916747,1540,-0.017857346090014325,-0.10783396057386796,0.03532475225155185,-0.0729226072769047,0.0018368852408512382,0.0,0.014745834609976471,-0.11566481186043753,0.32492069049090344,-0.11566481186043753,0.060128429655575015,0.014139035202372073,240,0.01740026853062515,-0.11566481186043753
V2_M200_S20_YC25_RD25_RT0_RF60x3_RM120_RL180,200,20,0.25,-0.25,0.0,60,3,120,180,0.03274618324693357,-0.0888759183570238,0.3684483249488208,2.4051348548789875,313,0.13386133735560413,-0.0888759183570238,0.07521079765450756,-0.048659434011347646,0.0018368852408514602,0.0,0.022881070498801614,-0.08193786573175665,0.30874865905607285,-0.08193786573175665,0.049766491535318154,0.010166711415503871,230,0.016634458879112524,-0.08193786573175665
V2_M200_S20_YC25_RD25_RT0_RF60x3_RM120_RL200,200,20,0.25,-0.25,0.0,60,3,120,200,0.029887965445294595,-0.13490013641722975,0.22155622847448236,2.230267339164685,1046,-0.00971545372455962,-0.13490013641722975,0.08387868894311645,-0.048659434011347424,0.0018368852408514602,0.0,0.05528804399772169,-0.08193786573175732,0.3784360636039814,-0.08193786573175732,0.05735551663747811,0.013050260941822517,251,0.019873329285548413,-0.08193786573175732
V2_M200_S20_YC25_RD25_RT0_RF60x5_RM100_RL180,200,20,0.25,-0.25,0.0,60,5,100,180,0.0304818646732139,-0.11403569757303689,0.2673010760835752,2.2655631420436255,546,0.08703571677552135,-0.10075181696845503,-0.00890884399057812,-0.08307988260301391,0.0018368852408510161,0.0,0.06845581265603351,-0.11403569757303689,0.3950479572383663,-0.11403569757303689,0.0518096906012843,0.011662435130154743,213,0.02062268514064658,-0.11403569757303689
V2_M200_S20_YC25_RD25_RT0_RF60x5_RM100_RL200,200,20,0.25,-0.25,0.0,60,5,100,200,0.026889741826858105,-0.12364945963208074,0.21746752397356686,2.060016468075245,1590,-0.019655801702712083,-0.12364945963208074,-0.0009190894083762613,-0.08307988260301336,0.0018368852408510161,0.0,0.06863458327179939,-0.11403569757303689,0.39528148001230057,-0.11403569757303689,0.05560420315236427,0.012607891258706245,232,0.020633159438242732,-0.11403569757303689
V2_M200_S20_YC25_RD25_RT0_RF60x5_RM120_RL180,200,20,0.25,-0.25,0.0,60,5,120,180,0.033116746483784265,-0.08887591835702369,0.37261776976245575,2.4287509579150566,321,0.17473309360804534,-0.08887591835702369,0.0028074294886994977,-0.07224042874558112,0.0018368852408516823,0.0,0.0689699872728442,-0.07989630929483105,0.3677181812860262,-0.07989630929483105,0.04801517805020432,0.009729510853418534,211,0.01938533776281881,-0.07989630929483105
V2_M200_S20_YC25_RD25_RT0_RF60x5_RM120_RL200,200,20,0.25,-0.25,0.0,60,5,120,200,0.030257503115111106,-0.13490013641722987,0.22429557092165048,2.252166411964221,1256,0.02598085874546796,-0.13490013641722987,0.010891635675223332,-0.07224042874558134,0.0018368852408516823,0.0,0.10283715233026669,-0.07989630929483038,0.4405455569225014,-0.07989630929483038,0.05560420315236427,0.012613060379737178,232,0.02263297212578852,-0.07989630929483038
V2_M200_S20_YC25_RD25_RT15_RF40x3_RM100_RL180,200,20,0.25,-0.25,0.15,40,3,100,180,0.016976922661394278,-0.37303402302966604,0.045510386756449195,1.5817220698905194,4325,-0.24625979441320234,-0.37303402302966604,0.10382338773830102,-0.10481964608841554,0.0018368852408514602,0.0,0.03262945887417401,-0.15084444187710866,0.3068484026707208,-0.15084444187710866,0.14784004670169293,0.02308066924258235,305,0.01654389174626192,-0.15084444187710866
V2_M200_S20_YC25_RD25_RT15_RF40x3_RM100_RL200,200,20,0.25,-0.25,0.15,40,3,100,200,0.015414516738977424,-0.3790159204568112,0.040669839727046256,1.5168527123297006,6694,-0.2810073718351097,-0.3790159204568112,0.10772583704521765,-0.10481964608841543,0.0018368852408514602,0.0,0.032803568516695414,-0.1508444418771091,0.30706880091869104,-0.1508444418771091,0.14827787507297138,0.023367948941128577,313,0.016554402367700893,-0.1508444418771091
V2_M200_S20_YC25_RD25_RT15_RF40x3_RM120_RL180,200,20,0.25,-0.25,0.15,40,3,120,180,0.017430770873728463,-0.36322936936427863,0.04798833008530029,1.601060837255727,3094,-0.23597252342779684,-0.36322936936427863,0.10382338773830058,-0.10481964608841587,0.00183688524085035,0.0,0.030213251315286627,-0.13603681908341236,0.29196863654430927,-0.13603681908341236,0.14784004670169293,0.0215677582254191,291,0.015830410554190655,-0.13603681908341236
V2_M200_S20_YC25_RD25_RT15_RF40x3_RM120_RL200,200,20,0.25,-0.25,0.15,40,3,120,200,0.017034257299891165,-0.36370397227656115,0.046835499742461664,1.584152660713904,6343,-0.27279139442823486,-0.36370397227656115,0.10772583704521543,-0.10481964608841543,0.0018368852408523484,0.0,0.055653238675503314,-0.13603681908341247,0.3362800058927802,-0.13603681908341247,0.14813193228254523,0.023043795320032975,308,0.017932948522807246,-0.13603681908341247
V2_M200_S20_YC25_RD25_RT15_RF40x5_RM100_RL180,200,20,0.25,-0.25,0.15,40,5,100,180,0.018380591553519343,-0.3542910135698316,0.05187992596345231,1.6422731402854405,3094,-0.24960464750373612,-0.3542910135698316,0.12799574461249574,-0.09336964494675959,0.0018368852408512382,0.0,0.05386116882121983,-0.1532249832315722,0.33371827934803044,-0.1532249832315722,0.14696438995913602,0.02263784964207889,278,0.017813191981245646,-0.1532249832315722
V2_M200_S20_YC25_RD25_RT15_RF40x5_RM100_RL200,200,20,0.25,-0.25,0.15,40,5,100,200,0.016833874506793745,-0.36014598992743285,0.04674180742699832,1.5756734730011066,6041,-0.2838558234068632,-0.36014598992743285,0.1319836526969449,-0.09336964494675959,0.0018368852408512382,0.0,0.054038912184843024,-0.15322498323157174,0.33394327737435336,-0.15322498323157174,0.14740221833041448,0.022919883933570504,286,0.017823718917739928,-0.15322498323157174
V2_M200_S20_YC25_RD25_RT15_RF40x5_RM120_RL180,200,20,0.25,-0.25,0.15,40,5,120,180,0.017237360378885347,-0.36106186735894774,0.04774073901786177,1.592791802288241,3101,-0.258928079184949,-0.36106186735894774,0.10695847945010883,-0.09336964494675937,0.0018368852408527925,0.0,0.05437685310615925,-0.13754203422443034,0.32135656743708196,-0.13754203422443034,0.14711033274956217,0.02151139621605048,272,0.01723224995639705,-0.13754203422443034
V2_M200_S20_YC25_RD25_RT15_RF40x5_RM120_RL200,200,20,0.25,-0.25,0.15,40,5,120,200,0.016799279101211928,-0.3615380857709326,0.046466139425918755,1.5742140026007103,6559,-0.2946407103728481,-0.3615380857709326,0.11087201253782952,-0.09336964494675948,0.0018368852408519043,0.0,0.07846214071798663,-0.13754203422443134,0.3651522516467731,-0.13754203422443134,0.14725627553998832,0.022874337112140875,289,0.019267977002932035,-0.13754203422443134
V2_M200_S20_YC25_RD25_RT15_RF60x3_RM100_RL180,200,20,0.25,-0.25,0.15,60,3,100,180,0.022756109491478105,-0.2512420723743749,0.09057443793716725,1.8456921608801167,2817,-0.1311203571798195,-0.2512420723743749,0.13589740306856113,-0.09336964500192024,0.0018368852408510161,0.0,0.015771792046081368,-0.15568518669921028,0.28551411399851867,-0.15568518669921028,0.13704028021015763,0.02080907158434491,257,0.015518516213407274,-0.15568518669921028
V2_M200_S20_YC25_RD25_RT15_RF60x3_RM100_RL200,200,20,0.25,-0.25,0.15,60,3,100,200,0.020690485363590083,-0.27713168698662727,0.07465939961094555,1.746807341668267,2894,-0.18203469905053005,-0.27713168698662727,0.13991324661977766,-0.09336964500192024,0.0018368852408512382,0.0,0.015943059350222555,-0.15568518669921005,0.285730914247027,-0.15568518669921005,0.13747810858143608,0.02123732110096116,269,0.015529016232909365,-0.15568518669921005
V2_M200_S20_YC25_RD25_RT15_RF60x3_RM120_RL180,200,20,0.25,-0.25,0.15,60,3,120,180,0.021564245250174086,-0.2712978861627675,0.07948548938282708,1.7879964454879271,2865,-0.15462583994499102,-0.2712978861627675,0.13589740306855802,-0.09336964500191991,0.0018368852408514602,0.0,0.010430487535371569,-0.140191929900372,0.26715949114146165,-0.140191929900372,0.13704028021015763,0.01974293035232651,258,0.01462348587383544,-0.140191929900372
V2_M200_S20_YC25_RD25_RT15_RF60x3_RM120_RL200,200,20,0.25,-0.25,0.15,60,3,120,200,0.02116612077451463,-0.2876937247721424,0.07357171516785256,1.769114115079174,2899,-0.1953648488668509,-0.2876937247721424,0.1399132466197781,-0.09336964500192013,0.0018368852408512382,0.0,0.0353819612215025,-0.1401919299003721,0.3106199673846013,-0.1401919299003721,0.13733216579100993,0.02121896744703021,275,0.016723525782797122,-0.1401919299003721
V2_M200_S20_YC25_RD25_RT15_RF60x5_RM100_RL180,200,20,0.25,-0.25,0.15,60,5,100,180,0.023123946727438005,-0.2583004332632568,0.08952345311736411,1.8638576767222073,2872,-0.15580984745776494,-0.2583004332632568,0.12330027883688799,-0.09336964494675959,0.0018368852408514602,0.0,0.06760895442178128,-0.141966028251454,0.3511168452275091,-0.141966028251454,0.1361646234676007,0.020633526749652027,253,0.018622336803998163,-0.141966028251454
V2_M200_S20_YC25_RD25_RT15_RF60x5_RM100_RL200,200,20,0.25,-0.25,0.15,60,5,100,200,0.021057579691771133,-0.2839459927056538,0.07416051021223602,1.7639996216761258,2904,-0.20527744217653976,-0.2839459927056538,0.12727158660523274,-0.09336964494675948,0.0018368852408510161,0.0,0.06778896188894423,-0.14196602825145355,0.3513447092895392,-0.14196602825145355,0.13660245183887915,0.02106177626626827,265,0.0186328689156543,-0.14196602825145355
V2_M200_S20_YC25_RD25_RT15_RF60x5_RM120_RL180,200,20,0.25,-0.25,0.15,60,5,120,180,0.02389969438037287,-0.24623069851897272,0.09706220436413755,1.9027340033913132,2215,-0.11613078314667469,-0.24623069851897272,0.10235058471282632,-0.0933696449467597,0.001836885240850572,0.0,0.059737249839563855,-0.12605471711849114,0.328994058290774,-0.12605471711849114,0.1361646234676007,0.01944765770728115,247,0.017591774986885023,-0.12605471711849114
V2_M200_S20_YC25_RD25_RT15_RF60x5_RM120_RL200,200,20,0.25,-0.25,0.15,60,5,120,200,0.023500659734781104,-0.2467925038040487,0.09522436610732894,1.8826399746743168,2817,-0.15872488829926024,-0.2467925038040487,0.10624782708246672,-0.09336964494675981,0.0018368852408512382,0.0,0.08590629999170418,-0.12605471711849214,0.3745753091919999,-0.12605471711849214,0.136456509048453,0.020923694801895022,264,0.019697958579375063,-0.12605471711849214
V2_M200_S20_YC35_RD15_RT0_RF40x3_RM100_RL180,200,20,0.35,-0.15,0.0,40,3,100,180,0.06815476958595501,-0.20742724919749822,0.32857192027390114,6.024217589612789,2966,0.06679910471560202,-0.15582554402482462,-0.04935181227409069,-0.15610856770474235,0.00183688524085035,0.0,-0.06841448935741723,-0.1680060912843978,1.6906629123282522,-0.20742724919749822,0.21395213076474023,0.06881856944211662,339,0.0625662856922633,-0.20742724919749822
V2_M200_S20_YC35_RD15_RT0_RF40x3_RM100_RL200,200,20,0.35,-0.15,0.0,40,3,100,200,0.07084042352552444,-0.16800609128439736,0.42165389947443743,6.450661617905788,2398,-0.07373254928637407,-0.1578301338577366,-0.001462846586175237,-0.16716219469739568,0.0018368852408514602,0.0,-0.07149517996334942,-0.16800609128439736,2.0976178038010653,-0.16800609128439736,0.23832457676590776,0.07662106013576839,361,0.07178202337411244,-0.16800609128439736
V2_M200_S20_YC35_RD15_RT0_RF40x3_RM120_RL180,200,20,0.35,-0.15,0.0,40,3,120,180,0.0796314179274662,-0.16594622150009852,0.4798627965591788,8.059631098232861,801,0.09736304825467457,-0.12369523368528013,0.0034336610698955106,-0.16594622150009852,0.001836885240850794,0.0,-0.011373897901891916,-0.11070100550884776,2.308229370660562,-0.11070100550884776,0.2301517805020432,0.07256329243066251,343,0.07611342505071383,-0.11070100550884776
V2_M200_S20_YC35_RD15_RT0_RF40x3_RM120_RL200,200,20,0.35,-0.15,0.0,40,3,120,200,0.06735824453229,-0.18252455748929053,0.3690366132581485,5.90305241331,2838,-0.08669532357967047,-0.18047926799143155,-0.005646355688368132,-0.18252455748929053,0.0018368852408519043,0.0,-0.014343932925273917,-0.11337264158470339,1.9404595065485077,-0.11337264158470339,0.2326328079392878,0.0707624000683212,364,0.06836589742323107,-0.11337264158470339
V2_M200_S20_YC35_RD15_RT0_RF40x5_RM100_RL180,200,20,0.35,-0.15,0.0,40,5,100,180,0.06695396210784343,-0.2074272486538009,0.32278286745050827,5.842455661821122,2853,0.03553675783405952,-0.14772270074892913,-0.02216563798042137,-0.16587940980079852,0.0018368852408519043,0.0,-0.0734749424963711,-0.17011986477239827,1.64169653000291,-0.2074272486538009,0.20884413309982486,0.06747724744886792,310,0.06137040999673249,-0.2074272486538009
V2_M200_S20_YC35_RD15_RT0_RF40x5_RM100_RL200,200,20,0.35,-0.15,0.0,40,5,100,200,0.06102647049230869,-0.20410894362821996,0.2989896934818647,5.019925546252486,2854,-0.10087664251001138,-0.16526439535713233,-0.024312611952267082,-0.17680505440164263,0.0018368852408519043,0.0,-0.07653889852424434,-0.16728095799088671,1.6222007448798879,-0.20410894362821996,0.21541155866900175,0.06982219572916186,329,0.06088847621494864,-0.20410894362821996
V2_M200_S20_YC35_RD15_RT0_RF40x5_RM120_RL180,200,20,0.35,-0.15,0.0,40,5,120,180,0.07140778449864005,-0.20465195557755433,0.3489230498536798,6.544399458143334,2966,0.08611923132305765,-0.12369523368528001,-0.04446082662597639,-0.1868790656099525,0.0018368852408521263,0.0,0.01125242248149605,-0.09398307360200586,1.880847623072301,-0.20465195557755433,0.21074138937536485,0.06770078635578813,311,0.06702511418510637,-0.20465195557755433
V2_M200_S20_YC35_RD15_RT0_RF40x5_RM120_RL200,200,20,0.35,-0.15,0.0,40,5,120,200,0.06562710085820078,-0.20304132324567448,0.32322041547569,5.647757873644705,2972,-0.09605323899407192,-0.19250463115201322,-0.05310744876356688,-0.20304132324567448,0.0018368852408514602,0.0,0.008214413363714534,-0.09670493376478073,2.016793913003231,-0.09670493376478073,0.22752481027437244,0.0688628164118128,335,0.07004602791451076,-0.09670493376478073
