strategy,exit_ma,exit_slope,exit_dd,resume_ma,level_mult,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V10_X100S20D18_R100L0p98,100,20,-0.18,100,0.98,0.2522205658605712,-0.7254892331683096,0.3476558359923411,457.61833229996597,874,-0.4553407621561779,-0.5676115825087562,-0.3863943510719591,-0.6370648945055788,0.09137639746854243,-0.6992207245312605,-0.2060349576096746,-0.49034666595960474,180.23661019872577,-0.7254892331683096,0.3754987380874215,-0.7254892331683096,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937654,0.3235653217236689,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S20D18_R100L1p00,100,20,-0.18,100,1.0,0.2522205658605712,-0.7254892331683096,0.3476558359923411,457.61833229996597,874,-0.4553407621561779,-0.5676115825087562,-0.3863943510719591,-0.6370648945055788,0.09137639746854243,-0.6992207245312605,-0.2060349576096746,-0.49034666595960474,180.23661019872577,-0.7254892331683096,0.3754987380874215,-0.7254892331683096,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937654,0.3235653217236689,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S20D18_R100L1p02,100,20,-0.18,100,1.02,0.2522205658605712,-0.7254892331683096,0.3476558359923411,457.61833229996597,874,-0.4553407621561779,-0.5676115825087562,-0.3863943510719591,-0.6370648945055788,0.09137639746854243,-0.6992207245312605,-0.2060349576096746,-0.49034666595960474,180.23661019872577,-0.7254892331683096,0.3754987380874215,-0.7254892331683096,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.314381929937654,0.3235653217236689,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D10_R60L0p98,100,30,-0.1,60,0.98,0.17484462383134902,-0.6993960292004534,0.24999373249406442,80.54452161505641,1372,-0.4180707858422532,-0.5380240808956194,-0.4962397913746258,-0.6993960292004534,0.056546953014152246,-0.6992207245312605,0.009415610924006002,-0.41786163736418147,56.91820705095667,-0.6992207245312605,0.2825779420106205,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.614266725473934,0.15759219770595728,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D10_R60L1p00,100,30,-0.1,60,1.0,0.17484462383134902,-0.6993960292004534,0.24999373249406442,80.54452161505641,1372,-0.4180707858422532,-0.5380240808956194,-0.4962397913746258,-0.6993960292004534,0.056546953014152246,-0.6992207245312605,0.009415610924006002,-0.41786163736418147,56.91820705095667,-0.6992207245312605,0.2825779420106205,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.614266725473934,0.15759219770595728,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D10_R60L1p02,100,30,-0.1,60,1.02,0.17484462383134902,-0.6993960292004534,0.24999373249406442,80.54452161505641,1372,-0.4180707858422532,-0.5380240808956194,-0.4962397913746258,-0.6993960292004534,0.056546953014152246,-0.6992207245312605,0.009415610924006002,-0.41786163736418147,56.91820705095667,-0.6992207245312605,0.2825779420106205,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.614266725473934,0.15759219770595728,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D10_R80L0p98,100,30,-0.1,80,0.98,0.17093672563330609,-0.7374789447455646,0.23178522838001897,73.55705474110246,3159,-0.4180707858422532,-0.5380240808956194,-0.513338158323932,-0.7095989728056551,0.2178250542496969,-0.6992207245312605,0.009415610924006446,-0.41786163736418147,62.788158562919065,-0.6992207245312605,0.2901919212272819,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5673126786695177,0.1530083260877624,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D10_R80L1p00,100,30,-0.1,80,1.0,0.17093672563330609,-0.7374789447455646,0.23178522838001897,73.55705474110246,3159,-0.4180707858422532,-0.5380240808956194,-0.513338158323932,-0.7095989728056551,0.2178250542496969,-0.6992207245312605,0.009415610924006446,-0.41786163736418147,62.788158562919065,-0.6992207245312605,0.2901919212272819,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5673126786695177,0.1530083260877624,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D10_R80L1p02,100,30,-0.1,80,1.02,0.17093672563330609,-0.7374789447455646,0.23178522838001897,73.55705474110246,3159,-0.4180707858422532,-0.5380240808956194,-0.513338158323932,-0.7095989728056551,0.2178250542496969,-0.6992207245312605,0.009415610924006446,-0.41786163736418147,62.788158562919065,-0.6992207245312605,0.2901919212272819,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5673126786695177,0.1530083260877624,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D10_R100L0p98,100,30,-0.1,100,0.98,0.18253710966386194,-0.7036044261301089,0.25943144028788073,96.2130971163952,1372,-0.4180707858422532,-0.5380240808956194,-0.5032923359887993,-0.7036044261301089,0.3406920171366179,-0.6992207245312605,0.009415610924007556,-0.41786163736418136,69.2959166254484,-0.6992207245312605,0.29789967131074935,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.6587024310253593,0.16193021718189485,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X100S30D10_R100L1p00,100,30,-0.1,100,1.0,0.18253710966386194,-0.7036044261301089,0.25943144028788073,96.2130971163952,1372,-0.4180707858422532,-0.5380240808956194,-0.5032923359887993,-0.7036044261301089,0.3406920171366179,-0.6992207245312605,0.009415610924007556,-0.41786163736418136,69.2959166254484,-0.6992207245312605,0.29789967131074935,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.6587024310253593,0.16193021718189485,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X100S30D10_R100L1p02,100,30,-0.1,100,1.02,0.18253710966386194,-0.7036044261301089,0.25943144028788073,96.2130971163952,1372,-0.4180707858422532,-0.5380240808956194,-0.5032923359887993,-0.7036044261301089,0.3406920171366179,-0.6992207245312605,0.009415610924007556,-0.41786163736418136,69.2959166254484,-0.6992207245312605,0.29789967131074935,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.6587024310253593,0.16193021718189485,2023-02-03,2023-02-28,1.0000000000000002,1.0000000000000002,0
V10_X100S30D12_R60L0p98,100,30,-0.12,60,0.98,0.16837466223755704,-0.7710194693294445,0.21837926140048375,69.29695160101419,3481,-0.4180707858422532,-0.5380240808956194,-0.4962397913746248,-0.6993960292004533,0.05654695301415269,-0.6992207245312605,-0.14395262729681513,-0.44376752538933373,67.89622835422328,-0.6992207245312605,0.29630015632665363,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.3336426775918895,0.32544564515745567,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D12_R60L1p00,100,30,-0.12,60,1.0,0.16837466223755704,-0.7710194693294445,0.21837926140048375,69.29695160101419,3481,-0.4180707858422532,-0.5380240808956194,-0.4962397913746248,-0.6993960292004533,0.05654695301415269,-0.6992207245312605,-0.14395262729681513,-0.44376752538933373,67.89622835422328,-0.6992207245312605,0.29630015632665363,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.3336426775918895,0.32544564515745567,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D12_R60L1p02,100,30,-0.12,60,1.02,0.16837466223755704,-0.7710194693294445,0.21837926140048375,69.29695160101419,3481,-0.4180707858422532,-0.5380240808956194,-0.4962397913746248,-0.6993960292004533,0.05654695301415269,-0.6992207245312605,-0.14395262729681513,-0.44376752538933373,67.89622835422328,-0.6992207245312605,0.29630015632665363,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.3336426775918895,0.32544564515745567,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D12_R80L0p98,100,30,-0.12,80,0.98,0.16347866176509473,-0.8101275620744124,0.20179372905976847,61.807668309248946,3559,-0.4180707858422532,-0.5380240808956194,-0.5133381583239315,-0.7095989728056551,0.217825054249698,-0.6992207245312605,-0.14395262729681313,-0.4437675253893324,73.10718357945045,-0.6992207245312605,0.3021081167629882,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D12_R80L1p00,100,30,-0.12,80,1.0,0.16347866176509473,-0.8101275620744124,0.20179372905976847,61.807668309248946,3559,-0.4180707858422532,-0.5380240808956194,-0.5133381583239315,-0.7095989728056551,0.217825054249698,-0.6992207245312605,-0.14395262729681313,-0.4437675253893324,73.10718357945045,-0.6992207245312605,0.3021081167629882,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D12_R80L1p02,100,30,-0.12,80,1.02,0.16347866176509473,-0.8101275620744124,0.20179372905976847,61.807668309248946,3559,-0.4180707858422532,-0.5380240808956194,-0.5133381583239315,-0.7095989728056551,0.217825054249698,-0.6992207245312605,-0.14395262729681313,-0.4437675253893324,73.10718357945045,-0.6992207245312605,0.3021081167629882,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.1564434357534115,0.3081466340879209,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D12_R100L0p98,100,30,-0.12,100,0.98,0.17494451991227078,-0.7746374454639392,0.2258405153748984,80.73126404246578,3481,-0.4180707858422532,-0.5380240808956194,-0.5032923359887993,-0.7036044261301091,0.3406920171366179,-0.6992207245312605,-0.1439526272968148,-0.4437675253893335,80.55298665315524,-0.6992207245312605,0.30977416705324523,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D12_R100L1p00,100,30,-0.12,100,1.0,0.17494451991227078,-0.7746374454639392,0.2258405153748984,80.73126404246578,3481,-0.4180707858422532,-0.5380240808956194,-0.5032923359887993,-0.7036044261301091,0.3406920171366179,-0.6992207245312605,-0.1439526272968148,-0.4437675253893335,80.55298665315524,-0.6992207245312605,0.30977416705324523,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D12_R100L1p02,100,30,-0.12,100,1.02,0.17494451991227078,-0.7746374454639392,0.2258405153748984,80.73126404246578,3481,-0.4180707858422532,-0.5380240808956194,-0.5032923359887993,-0.7036044261301091,0.3406920171366179,-0.6992207245312605,-0.1439526272968148,-0.4437675253893335,80.55298665315524,-0.6992207245312605,0.30977416705324523,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.2983558888582545,0.3220007853342522,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D15_R60L0p98,100,30,-0.15,60,0.98,0.1960865180466691,-0.7286504690336049,0.2691091632819984,131.21889933748403,2473,-0.4180707858422532,-0.5380240808956194,-0.4962397913746248,-0.6993960292004531,0.056546953014152246,-0.6992207245312605,-0.2169079087975606,-0.4911715570575059,109.08982724620617,-0.6992207245312605,0.3340925967945765,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591891,0.32544564515745583,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D15_R60L1p00,100,30,-0.15,60,1.0,0.1960865180466691,-0.7286504690336049,0.2691091632819984,131.21889933748403,2473,-0.4180707858422532,-0.5380240808956194,-0.4962397913746248,-0.6993960292004531,0.056546953014152246,-0.6992207245312605,-0.2169079087975606,-0.4911715570575059,109.08982724620617,-0.6992207245312605,0.3340925967945765,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591891,0.32544564515745583,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D15_R60L1p02,100,30,-0.15,60,1.02,0.1960865180466691,-0.7286504690336049,0.2691091632819984,131.21889933748403,2473,-0.4180707858422532,-0.5380240808956194,-0.4962397913746248,-0.6993960292004531,0.056546953014152246,-0.6992207245312605,-0.2169079087975606,-0.4911715570575059,109.08982724620617,-0.6992207245312605,0.3340925967945765,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.333642677591891,0.32544564515745583,2023-02-03,2023-02-28,1.0,1.0,0
V10_X100S30D15_R80L0p98,100,30,-0.15,80,0.98,0.1937312211570208,-0.7749948573196344,0.24997742801423445,124.35997292295828,2542,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.709598972805655,0.21782505424969778,-0.6992207245312605,-0.21690790879755972,-0.49117155705750526,124.8253216591081,-0.6992207245312605,0.34506544723040466,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.156443435753414,0.3081466340879212,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D15_R80L1p00,100,30,-0.15,80,1.0,0.1937312211570208,-0.7749948573196344,0.24997742801423445,124.35997292295828,2542,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.709598972805655,0.21782505424969778,-0.6992207245312605,-0.21690790879755972,-0.49117155705750526,124.8253216591081,-0.6992207245312605,0.34506544723040466,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.156443435753414,0.3081466340879212,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D15_R80L1p02,100,30,-0.15,80,1.02,0.1937312211570208,-0.7749948573196344,0.24997742801423445,124.35997292295828,2542,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.709598972805655,0.21782505424969778,-0.6992207245312605,-0.21690790879755972,-0.49117155705750526,124.8253216591081,-0.6992207245312605,0.34506544723040466,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.156443435753414,0.3081466340879212,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D15_R100L0p98,100,30,-0.15,100,0.98,0.20438847888139033,-0.7410759828016882,0.275799625982596,158.42195173010907,2480,-0.4180707858422532,-0.5380240808956194,-0.5032923359887991,-0.703604426130109,0.3406920171366179,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,138.2909491763431,-0.6992207245312605,0.3534764069075935,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858255,0.3220007853342523,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D15_R100L1p00,100,30,-0.15,100,1.0,0.20438847888139033,-0.7410759828016882,0.275799625982596,158.42195173010907,2480,-0.4180707858422532,-0.5380240808956194,-0.5032923359887991,-0.703604426130109,0.3406920171366179,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,138.2909491763431,-0.6992207245312605,0.3534764069075935,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858255,0.3220007853342523,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D15_R100L1p02,100,30,-0.15,100,1.02,0.20438847888139033,-0.7410759828016882,0.275799625982596,158.42195173010907,2480,-0.4180707858422532,-0.5380240808956194,-0.5032923359887991,-0.703604426130109,0.3406920171366179,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,138.2909491763431,-0.6992207245312605,0.3534764069075935,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.298355888858255,0.3220007853342523,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D18_R60L0p98,100,30,-0.18,60,0.98,0.26770258891093635,-0.7126457496284331,0.3756460893094697,639.5187560432544,894,-0.4180707858422532,-0.5380240808956194,-0.49623979137462526,-0.6993960292004534,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,287.74601911485314,-0.7126457496284331,0.4153440188704902,-0.7126457496284331,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235295,0.32702302540309763,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D18_R60L1p00,100,30,-0.18,60,1.0,0.26770258891093635,-0.7126457496284331,0.3756460893094697,639.5187560432544,894,-0.4180707858422532,-0.5380240808956194,-0.49623979137462526,-0.6993960292004534,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,287.74601911485314,-0.7126457496284331,0.4153440188704902,-0.7126457496284331,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235295,0.32702302540309763,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D18_R60L1p02,100,30,-0.18,60,1.02,0.26770258891093635,-0.7126457496284331,0.3756460893094697,639.5187560432544,894,-0.4180707858422532,-0.5380240808956194,-0.49623979137462526,-0.6993960292004534,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,287.74601911485314,-0.7126457496284331,0.4153440188704902,-0.7126457496284331,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.34980028235295,0.32702302540309763,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D18_R80L0p98,100,30,-0.18,80,0.98,0.2632909269883019,-0.7179610774225001,0.3667203352214072,581.5899832302274,895,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.7095989728056551,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960463,270.81674164905536,-0.7179610774225001,0.41011057212156277,-0.7179610774225001,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759411,0.3096595164955047,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D18_R80L1p00,100,30,-0.18,80,1.0,0.2632909269883019,-0.7179610774225001,0.3667203352214072,581.5899832302274,895,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.7095989728056551,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960463,270.81674164905536,-0.7179610774225001,0.41011057212156277,-0.7179610774225001,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759411,0.3096595164955047,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X100S30D18_R80L1p02,100,30,-0.18,80,1.02,0.2632909269883019,-0.7179610774225001,0.3667203352214072,581.5899832302274,895,-0.4180707858422532,-0.5380240808956194,-0.5133381583239316,-0.7095989728056551,0.6475388370201063,-0.6992207245312605,-0.20603495760967605,-0.49034666595960463,270.81674164905536,-0.7179610774225001,0.41011057212156277,-0.7179610774225001,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.171940368759411,0.3096595164955047,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
