strategy,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
BH_A25_F60_M120_W50_X120S50D20,60,120,0.5,120,50,-0.2,0.2842950815965133,-0.5810372490267552,0.4892889088827113,911.3201365088266,1035,-0.3913740044459384,-0.5285234747667125,-0.2568446291774019,-0.5643134086518344,0.9089453559149456,-0.14723087963306436,-0.35319565519492824,-0.549960507345778,265.68438501648603,-0.5810372490267552,0.4084634474873947,-0.5810372490267552,0.75,0.7377823093931919,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.94253012711497,0.6777619603418713,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W50_X120S50D22,60,120,0.5,120,50,-0.22,0.28200954318387716,-0.6186357306729955,0.45585718574174067,868.1638740620991,1035,-0.37268001171721643,-0.51404203822135,-0.30670807518047916,-0.5730360211176696,0.9089453559149454,-0.14723087963306436,-0.45762093157010275,-0.6186357306729955,263.2123916774611,-0.6186357306729955,0.40765946674278153,-0.6186357306729955,0.7572971395213076,0.7446810875617053,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.942530127114967,0.6777619603418711,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X100S30D18,60,120,0.65,100,30,-0.18,0.21147721709410927,-0.6951394220909985,0.30422273629364877,185.87989253071697,1219,-0.5859633736987222,-0.6951394220909985,-0.2368729243915877,-0.5370751009365846,0.914597390581741,-0.14723087963306447,-0.3116017846841185,-0.5259080276777199,76.86701539988387,-0.5567780366106211,0.30606521661021757,-0.5567780366106211,0.7113251605370695,0.7007246709426623,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9892894767116056,0.09657902274891175,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X100S30D20,60,120,0.65,100,30,-0.2,0.19141371266909313,-0.7109033749111369,0.26925419040670595,117.94892307769983,1266,-0.6566351313529262,-0.7109033749111369,-0.2821952141498342,-0.5645312519475085,0.9145973905817417,-0.14723087963306436,-0.3951847418953446,-0.5834706537205783,62.341524506200855,-0.5834706537205783,0.28963620749098484,-0.5834706537205783,0.713806187974314,0.7030990239256297,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9892894767116074,0.09657902274891193,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X100S30D22,60,120,0.65,100,30,-0.22,0.20677511904572077,-0.6962827588371503,0.2969700404345101,167.19845028497767,1261,-0.6392699825337707,-0.6962827588371503,-0.26733375785259283,-0.5643134086518344,0.9145973905817408,-0.14723087963306436,-0.4692276715419439,-0.6344631719631895,82.73374643195423,-0.6344631719631895,0.3118950980994699,-0.6344631719631895,0.7193520140105079,0.7085831029745492,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5362897094220247,0.1499797200798913,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X100S40D18,60,120,0.65,100,40,-0.18,0.22442996652360225,-0.6110029446965984,0.36731405056492145,248.33075987326018,1092,-0.47169611261766076,-0.6110029446965984,-0.2673337578525933,-0.5643134086518344,0.9145973905817402,-0.14723087963306447,-0.31160178468411825,-0.52590802767772,83.91751352678087,-0.5804007047324976,0.3130247731476701,-0.5804007047324976,0.7059252772913018,0.6971379371059727,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1694104388081223,0.1141632656882982,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X100S40D20,60,120,0.65,100,40,-0.2,0.2652430835644717,-0.6311174877740762,0.4202752874111799,606.5710925347836,1140,-0.5618721065397305,-0.6311174877740762,-0.26733375785259306,-0.5643134086518344,0.9145973905817417,-0.14723087963306436,-0.3951847418953439,-0.5834706537205778,249.11017709987397,-0.5834706537205778,0.40293326970600085,-0.5834706537205778,0.7494162288382954,0.7405222141986892,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302949,0.6940240649689169,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X100S40D22,60,120,0.65,100,40,-0.22,0.2692216856560721,-0.6344631719631895,0.4243298863557866,660.7227649374423,1134,-0.5397144638497895,-0.612461823474969,-0.2673337578525935,-0.5643134086518344,0.9145973905817406,-0.14723087963306436,-0.4692276715419438,-0.6344631719631895,258.3238737952198,-0.6344631719631895,0.4060485401698255,-0.6344631719631895,0.7545242265032107,0.74556846487633,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302952,0.6940240649689173,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X100S50D18,60,120,0.65,100,50,-0.18,0.21925734449917367,-0.6110029446965984,0.3588482615383283,221.28600678654897,1092,-0.47169611261766076,-0.6110029446965984,-0.2319107911710968,-0.5643134086518344,0.9145973905817422,-0.14723087963306447,-0.41486282821751097,-0.5970227265592953,71.17972474995695,-0.5970227265592953,0.30000586507012406,-0.5970227265592953,0.7075306479859895,0.6987433078006603,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1694104388081223,0.1141632656882982,2023-01-25,2023-03-20,0.0,1.0000000000000002,1
BH_A25_F60_M120_W65_X100S50D20,60,120,0.65,100,50,-0.2,0.27038898788371535,-0.6311174877740762,0.4284289266604947,677.4748252112843,1140,-0.5618721065397305,-0.6311174877740762,-0.18169042269590252,-0.5643134086518344,0.9145973905817428,-0.14723087963306436,-0.3951847418953449,-0.5834706537205783,249.11017709987377,-0.5834706537205783,0.40293326970600063,-0.5834706537205783,0.75,0.7411059853603938,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302949,0.6940240649689169,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X100S50D22,60,120,0.65,100,50,-0.22,0.26802658239122557,-0.6344631719631892,0.42244624153973137,643.9854213315442,1134,-0.5397144638497895,-0.612461823474969,-0.28589356431608726,-0.5730360211176695,0.9145973905817415,-0.14723087963306436,-0.46922767154194356,-0.6344631719631892,258.32387379521987,-0.6344631719631892,0.4060485401698255,-0.6344631719631892,0.7570052539404554,0.7480494923135746,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.10910800830295,0.6940240649689171,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X110S30D18,60,120,0.65,110,30,-0.18,0.21796755145075464,-0.6177483686722209,0.3528419701362398,214.99792644858275,1136,-0.5459933814839655,-0.6177483686722209,-0.19503814965475197,-0.5236193833854154,0.9145973905817404,-0.14723087963306447,-0.31160178468411825,-0.5259080276777198,76.86701539988375,-0.5567780366106212,0.30606521661021735,-0.5567780366106212,0.7040280210157618,0.6950843865177225,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9892894767116054,0.09657902274891174,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X110S30D20,60,120,0.65,110,30,-0.2,0.2036947784070411,-0.6177483686722209,0.32973746065061993,155.9553600667146,1136,-0.5459933814839655,-0.6177483686722209,-0.2821952141498334,-0.5645312519475086,0.9145973905817419,-0.14723087963306436,-0.39518474189534425,-0.5834706537205782,62.341524506201026,-0.5834706537205782,0.28963620749098506,-0.5834706537205782,0.7068009340338587,0.6978572995358194,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9892894767116096,0.09657902274891214,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X110S30D22,60,120,0.65,110,30,-0.22,0.21700806109018322,-0.6344631719631892,0.34203413323220244,210.43217741675915,1136,-0.5459933814839655,-0.6177483686722209,-0.2673337578525934,-0.5643134086518345,0.9145973905817417,-0.14723087963306436,-0.4692276715419439,-0.6344631719631892,82.73374643195451,-0.6344631719631892,0.31189509809947014,-0.6344631719631892,0.7122008172796264,0.7032571827815871,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.536289709422026,0.14997972007989144,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X110S40D18,60,120,0.65,110,40,-0.18,0.2224386274879484,-0.5804007047324976,0.383250098895846,237.56217608873504,1129,-0.49460541583032225,-0.5744821850955881,-0.2673337578525946,-0.5643134086518345,0.9145973905817413,-0.14723087963306436,-0.31160178468411726,-0.5259080276777196,83.91751352678108,-0.5804007047324976,0.3130247731476703,-0.5804007047324976,0.7040280210157618,0.6958631954172979,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.169410438808124,0.11416326568829838,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X110S40D20,60,120,0.65,110,40,-0.2,0.271895416027752,-0.5834706537205782,0.4659967288739798,699.6992194672102,1129,-0.49460541583032225,-0.5744821850955881,-0.2673337578525946,-0.5643134086518345,0.9145973905817413,-0.14723087963306436,-0.3951847418953446,-0.5834706537205782,249.11017709987405,-0.5834706537205782,0.40293326970600085,-0.5834706537205782,0.7472270869819031,0.7390622613834391,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302949,0.6940240649689169,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X110S40D22,60,120,0.65,110,40,-0.22,0.2735858907473734,-0.6344631719631892,0.4312084654194026,725.475125353544,1129,-0.49460541583032225,-0.5744821850955881,-0.2673337578525946,-0.5643134086518345,0.914597390581741,-0.14723087963306447,-0.469227671541944,-0.6344631719631892,258.3238737952192,-0.6344631719631892,0.4060485401698253,-0.6344631719631892,0.7521891418563923,0.7440243162579284,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302947,0.6940240649689168,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X110S50D18,60,120,0.65,110,50,-0.18,0.27260115676625074,-0.6298438572706605,0.4328075182752903,710.3510471445239,1140,-0.5603593944132024,-0.6298438572706605,-0.1816904226959024,-0.5643134086518344,0.9145973905817402,-0.14723087963306447,-0.4148628282175113,-0.5970227265592958,260.3450827598546,-0.5970227265592958,0.40671802247312816,-0.5970227265592958,0.7494162288382954,0.7404123592872144,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302947,0.6940240649689168,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X110S50D20,60,120,0.65,110,50,-0.2,0.2705497621192736,-0.6298438572706605,0.4295505290655097,679.8139239055497,1140,-0.5603593944132024,-0.6298438572706605,-0.1816904226959024,-0.5643134086518344,0.9145973905817395,-0.14723087963306447,-0.3951847418953447,-0.5834706537205783,249.1101770998734,-0.5834706537205783,0.40293326970600063,-0.5834706537205783,0.7502918855808524,0.7412880160297712,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.10910800830295,0.6940240649689171,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X110S50D22,60,120,0.65,110,50,-0.22,0.26589196108691926,-0.634463171963189,0.4190817888833208,615.1011022229342,1140,-0.5603593944132024,-0.6298438572706605,-0.2858935643160878,-0.5730360211176696,0.9145973905817424,-0.14723087963306447,-0.46922767154194345,-0.634463171963189,258.32387379521975,-0.634463171963189,0.4060485401698255,-0.634463171963189,0.7571511967308815,0.7481473271798005,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.10910800830295,0.6940240649689171,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X120S30D18,60,120,0.65,120,30,-0.18,0.23220885256850732,-0.5804007047324976,0.40008368472869216,295.08126994981217,1078,-0.46417178573557427,-0.5488585393677612,-0.19259218814028312,-0.5236193833854152,0.9145973905817413,-0.14723087963306436,-0.26814958167536707,-0.4962009611944729,89.27756960285733,-0.5804007047324976,0.31796167836258915,-0.5804007047324976,0.7016929363689434,0.6942551573636002,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1694104388081246,0.11416326568829842,2023-01-25,2023-03-20,0.0,1.0,1
BH_A25_F60_M120_W65_X120S30D20,60,120,0.65,120,30,-0.2,0.276535829648759,-0.5810372490267552,0.4759347702956394,772.6612656348078,1078,-0.46417178573557427,-0.5488585393677612,-0.2821952141498354,-0.5645312519475085,0.9145973905817413,-0.14723087963306436,-0.3570083567838672,-0.5573705176614624,264.897315921713,-0.5810372490267552,0.4082082262163724,-0.5810372490267552,0.7457676590776415,0.7383298800722984,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302949,0.6940240649689169,2023-01-25,2023-03-20,1.0,1.0000000000000002,0
BH_A25_F60_M120_W65_X120S30D22,60,120,0.65,120,30,-0.22,0.2763230738431046,-0.6344631719631892,0.43552263717386663,769.1614692510075,1078,-0.46417178573557427,-0.5488585393677612,-0.2673337578525933,-0.5643134086518344,0.9145973905817417,-0.14723087963306436,-0.46922767154194356,-0.6344631719631892,258.32387379521975,-0.6344631719631892,0.4060485401698255,-0.6344631719631892,0.7514594279042616,0.743793478927413,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.10910800830295,0.6940240649689171,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X120S40D18,60,120,0.65,120,40,-0.18,0.22314702313407575,-0.5804007047324976,0.38447062747265714,241.34038209558392,1077,-0.4200606535060596,-0.5117190978557387,-0.2821952141498344,-0.5645312519475085,0.9145973905817419,-0.14723087963306447,-0.37792853842625684,-0.5717717766334811,75.73576220498087,-0.5804007047324976,0.30489381986423214,-0.5804007047324976,0.7043199065966141,0.6966545208358064,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.169410438808124,0.11416326568829838,2023-01-25,2023-03-20,0.0,1.0000000000000002,1
BH_A25_F60_M120_W65_X120S40D20,60,120,0.65,120,40,-0.2,0.28024896079866735,-0.5810372490267552,0.48232529199821167,836.269269748271,1077,-0.4200606535060596,-0.5117190978557387,-0.2821952141498344,-0.5645312519475085,0.9145973905817408,-0.14723087963306458,-0.35700835678386744,-0.5573705176614625,264.8973159217127,-0.5810372490267552,0.4082082262163724,-0.5810372490267552,0.7463514302393461,0.7386860444785385,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302947,0.6940240649689168,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X120S40D22,60,120,0.65,120,40,-0.22,0.2785760405125506,-0.6344631719631894,0.43907361817482005,807.0105832926638,1086,-0.4378046001715591,-0.5738852763299043,-0.26733375785259395,-0.5643134086518344,0.9145973905817413,-0.14723087963306436,-0.4692276715419438,-0.6344631719631894,258.3238737952197,-0.6344631719631894,0.4060485401698255,-0.6344631719631894,0.7548161120840631,0.7459385293060983,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302952,0.6940240649689173,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X120S50D18,60,120,0.65,120,50,-0.18,0.2872190727541586,-0.5804007047324975,0.49486341145387786,969.5522155974518,861,-0.40297244501707685,-0.5025433030933748,-0.22636404751855066,-0.5643134086518344,0.9145973905817402,-0.14723087963306436,-0.3779285384262572,-0.5717717766334812,276.8413771121129,-0.5804007047324975,0.4120072094580922,-0.5804007047324975,0.7467892586106246,0.7389635233673341,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302949,0.6940240649689169,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W65_X120S50D20,60,120,0.65,120,50,-0.2,0.27990830889739726,-0.5907827719453512,0.4737922671233369,830.229758308133,1088,-0.4600983482537784,-0.5907827719453512,-0.2345330819255783,-0.5643134086518344,0.9145973905817415,-0.14723087963306447,-0.35700835678386644,-0.5573705176614623,264.8973159217134,-0.5810372490267554,0.40820822621637265,-0.5810372490267554,0.75,0.7414091488882631,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.10910800830295,0.6940240649689171,2023-01-25,2023-03-20,1.0,1.0000000000000002,0
BH_A25_F60_M120_W65_X120S50D22,60,120,0.65,120,50,-0.22,0.27737212915676457,-0.6344631719631892,0.4371760906129589,786.5674955969572,1086,-0.4378046001715591,-0.5738852763299043,-0.2858935643160877,-0.5730360211176697,0.914597390581741,-0.14723087963306458,-0.4692276715419438,-0.6344631719631892,258.32387379521964,-0.6344631719631892,0.4060485401698255,-0.6344631719631892,0.7572971395213076,0.7484195567433429,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.109108008302952,0.6940240649689173,2023-01-25,2023-03-20,1.0,1.0,0
BH_A25_F60_M120_W80_X100S30D18,60,120,0.8,100,30,-0.18,0.20584429994676423,-0.7406632032690673,0.2779188962516683,163.72118749451425,1949,-0.6381352241692009,-0.7406632032690673,-0.21462957800450355,-0.5370751009365846,0.9202494252485376,-0.14723087963306447,-0.3278800293491637,-0.5486123516137145,75.25016255481617,-0.5567780366106212,0.3043860081608756,-0.5567780366106212,0.7113251605370695,0.7050997084985045,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0301536045245383,0.10056836825653628,2023-01-25,2023-01-25,0.0,1.0,1
BH_A25_F60_M120_W80_X100S30D20,60,120,0.8,100,30,-0.2,0.18374732058690535,-0.75938777570323,0.24196770933894265,98.93126673022971,2501,-0.7142208603606305,-0.75938777570323,-0.2612729051395799,-0.5645312519475085,0.9202494252485354,-0.14723087963306436,-0.4094865377593312,-0.6034182962854839,61.02628308359285,-0.6034182962854839,0.2879781218237034,-0.6034182962854839,0.713806187974314,0.7075191733998643,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0301536045245396,0.10056836825653641,2023-01-25,2023-01-25,0.0,1.0,1
BH_A25_F60_M120_W80_X100S30D22,60,120,0.8,100,30,-0.22,0.1996277593099287,-0.7436471331548594,0.2684441994189166,142.2217125632222,1994,-0.6955254374743187,-0.7436471331548594,-0.2459782725984313,-0.5643134086518344,0.9202494252485356,-0.14723087963306447,-0.48177860736927103,-0.6519687764424862,80.995075115847,-0.6519687764424862,0.31020839416971047,-0.6519687764424862,0.7193520140105079,0.7130279586289825,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.5883903554415166,0.15506602656105928,2023-01-25,2023-01-25,0.0,1.0,1
BH_A25_F60_M120_W80_X100S40D18,60,120,0.8,100,40,-0.18,0.2186049589617458,-0.6700643299672925,0.3262447338040162,218.08363326068206,1210,-0.5396253104844124,-0.6700643299672925,-0.24597827259843275,-0.5643134086518344,0.9202494252485371,-0.14723087963306436,-0.3278800293491637,-0.5486123516137145,82.1542621341759,-0.5804007047324975,0.31133661679435476,-0.5804007047324975,0.7059252772913018,0.700848181489343,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.2139746244070477,0.11851382798180576,2023-01-25,2023-01-25,0.0,1.0,1
BH_A25_F60_M120_W80_X100S40D20,60,120,0.8,100,40,-0.2,0.2569656055309244,-0.6938862651111555,0.3703281336600032,507.2725737028204,1261,-0.6364236270870866,-0.6938862651111555,-0.24597827259843164,-0.5643134086518344,0.920249425248538,-0.14723087963306436,-0.4094865377593313,-0.6034182962854839,243.91681827717386,-0.6034182962854839,0.40112951797110075,-0.6034182962854839,0.7494162288382954,0.7442775705004516,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.275685889490932,0.710286169595963,2023-01-25,2023-01-25,1.0,1.0,0
